,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,num_http2_responses,num_http3_responses,lighthouse_performance_median,lighthouse_performance_mean
0,2021-11-27T07:35:31+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1147,1131,1186,1036,1392,5505,5351,4323,6226,1732,1798,1472,2191,8659,8611,8233,8941,5417,5264,4243,6131,delay,0ms,2,309,0,0.19,0.1833
0,2021-11-27T07:19:51+00:00,https://www.vk.com/,3g,310,283,228,310,1091,1094,1090,1100,5519,5527,5318,5745,4518,4545,4314,4804,6178,6435,5969,7159,5491,5507,5288,5743,delay,0ms,2,201,0,0.46,0.46
0,2021-11-27T10:58:43+00:00,https://www.whatsapp.com/,3g,560,560,560,560,461,473,432,525,1063,1133,1059,1278,866,897,835,989,2307,2368,2297,2500,1046,1107,1039,1235,delay,1000ms,3,57,6,0.83,0.83
0,2021-11-27T10:54:03+00:00,https://www.canva.com/,3g,4267,4267,4267,4267,568,579,562,608,4285,3897,2800,4606,1056,1038,991,1066,4696,4738,4402,5115,4267,3875,2768,4590,delay,1000ms,3,155,207,0.45,0.4467
0,2021-11-27T10:14:38+00:00,https://www.facebook.com/,3g,266,265,264,266,354,345,308,374,1315,1319,1234,1408,749,737,677,784,2488,2501,2423,2593,1301,1306,1223,1394,delay,1000ms,3,27,104,0.78,0.78
0,2021-11-27T10:18:23+00:00,https://www.instagram.com/,3g,323,324,323,325,286,398,285,622,1941,1853,1496,2123,524,609,486,816,3532,3408,3029,3662,1938,1850,1492,2119,delay,1000ms,3,12,90,0.71,0.7067
0,2021-11-27T11:04:15+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1083,1089,1038,1145,5222,5342,5043,5761,1529,1522,1457,1580,8124,8074,7952,8145,5135,5247,4925,5680,delay,1000ms,3,126,183,0.17,0.1667
0,2021-11-27T10:24:14+00:00,https://www.vk.com/,3g,310,327,310,360,1160,1165,1130,1204,5271,31331,5177,83546,4200,4155,4054,4212,6296,32200,5854,84451,5241,31294,5146,83494,delay,1000ms,3,141,69,0.46,0.46
0,2021-11-27T10:04:30+00:00,https://www.whatsapp.com/,3g,560,560,560,560,430,457,415,525,1138,1095,997,1149,914,881,792,936,2388,2350,2253,2408,1121,1078,981,1133,delay,800ms,3,62,5,0.84,0.8367
0,2021-11-27T09:59:40+00:00,https://www.canva.com/,3g,4267,4265,4262,4267,588,609,566,674,5132,5104,5047,5132,1119,1110,1020,1191,5218,5196,5152,5219,5117,5090,5034,5118,delay,800ms,3,154,209,0.44,0.4333
0,2021-11-27T09:44:29+00:00,https://www.facebook.com/,3g,264,264,264,264,315,314,307,319,1346,1350,1302,1403,712,718,708,733,2541,2542,2513,2572,1333,1336,1287,1389,delay,800ms,3,29,102,0.78,0.7833
0,2021-11-27T09:48:17+00:00,https://www.instagram.com/,3g,323,323,323,323,609,498,269,617,1893,1820,1514,2052,797,693,455,827,3391,3336,3017,3599,1890,1816,1511,2048,delay,800ms,3,14,90,0.71,0.71
0,2021-11-27T10:09:48+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1269,2075,1114,3842,5600,6070,4107,8503,1769,2532,1566,4261,8495,9240,8210,11015,5518,5988,4040,8405,delay,800ms,3,128,194,0.16,0.1633
0,2021-11-27T09:53:29+00:00,https://www.vk.com/,3g,310,310,310,310,1217,1173,1083,1220,5488,5476,5406,5535,4288,4300,4252,4359,6202,6173,6106,6210,5451,5443,5374,5503,delay,800ms,3,140,69,0.46,0.46
0,2021-11-27T09:34:24+00:00,https://www.whatsapp.com/,3g,560,560,560,560,451,449,436,460,1009,1012,1006,1021,818,817,814,820,2245,2273,2242,2333,993,995,987,1005,delay,600ms,3,57,6,0.83,0.8333
0,2021-11-27T09:29:39+00:00,https://www.canva.com/,3g,4267,4267,4267,4267,560,555,543,563,5110,5215,4762,5773,999,980,824,1116,5187,5305,4853,5876,5095,5199,4747,5756,delay,600ms,3,154,209,0.46,0.4533
0,2021-11-27T09:11:33+00:00,https://www.facebook.com/,3g,264,265,264,266,323,449,314,710,1660,1568,1243,1802,758,876,685,1185,2815,2741,2417,2991,1645,1554,1229,1788,delay,600ms,3,29,103,0.78,0.78
0,2021-11-27T09:15:23+00:00,https://www.instagram.com/,3g,323,261,137,323,293,399,273,631,1759,1539,913,1945,503,609,469,854,3290,2651,1180,3484,1756,1535,907,1942,delay,600ms,3,12,74,0.7,0.7033
0,2021-11-27T09:39:33+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1141,1411,1088,2005,6154,6485,5876,7424,1554,1933,1522,2723,8344,8656,8168,9455,6066,6397,5780,7346,delay,600ms,3,128,182,0.17,0.1833
0,2021-11-27T09:21:59+00:00,https://www.vk.com/,3g,310,281,222,310,1107,1124,1080,1186,83505,57587,5060,84197,4171,4216,4144,4332,84562,58519,5303,85692,83462,57514,5059,84022,delay,600ms,3,141,63,0.46,0.46
0,2021-11-27T09:01:19+00:00,https://www.whatsapp.com/,3g,560,560,560,560,431,1193,419,2729,1058,1817,1035,3357,861,1605,835,3118,2311,3203,2288,5010,1038,1798,1018,3339,delay,400ms,3,66,6,0.83,0.8333
0,2021-11-27T08:56:37+00:00,https://www.canva.com/,3g,4267,4262,4251,4267,627,610,570,632,4842,4947,4604,5395,1118,1166,1056,1325,4935,5051,4697,5522,4822,4930,4589,5380,delay,400ms,3,159,206,0.43,0.4333
0,2021-11-27T08:13:44+00:00,https://www.facebook.com/,3g,264,264,264,264,343,525,316,916,1470,2134,1239,3692,828,1316,666,2454,2635,4038,2422,7057,1459,2105,1226,3630,delay,400ms,3,54,80,0.78,0.78
0,2021-11-27T08:42:37+00:00,https://www.instagram.com/,3g,323,261,137,323,292,286,266,301,1512,1382,1017,1618,479,503,435,596,3041,2564,1529,3121,1509,1379,1012,1615,delay,400ms,3,14,74,0.71,0.71
0,2021-11-27T09:06:41+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1093,1319,965,1899,5569,6646,5489,8879,1581,1814,1453,2409,8941,9333,8583,10475,5483,6555,5392,8791,delay,400ms,3,132,183,0.16,0.16
0,2021-11-27T08:49:47+00:00,https://www.vk.com/,3g,310,310,310,310,1081,1083,1079,1088,5064,31204,5054,83494,4037,4075,4013,4176,5756,31974,5743,84424,5031,31168,5023,83449,delay,400ms,3,138,69,0.46,0.46
0,2021-11-27T08:03:57+00:00,https://www.whatsapp.com/,3g,560,560,560,560,478,504,463,572,1050,1081,1028,1166,851,871,816,945,2298,2333,2276,2425,1033,1065,1012,1150,delay,200ms,3,57,6,0.83,0.8333
0,2021-11-27T07:59:14+00:00,https://www.canva.com/,3g,4267,4265,4262,4267,649,668,587,769,5093,5065,4450,5653,1088,1118,1004,1261,5286,5214,4544,5812,5074,5048,4433,5638,delay,200ms,3,158,206,0.42,0.42
0,2021-11-27T07:43:33+00:00,https://www.facebook.com/,3g,264,264,264,264,312,333,303,384,1404,1361,1267,1413,752,745,681,801,2487,2596,2468,2834,1390,1348,1254,1400,delay,200ms,3,25,105,0.78,0.78
0,2021-11-27T07:47:13+00:00,https://www.instagram.com/,3g,323,323,323,323,278,378,272,583,1735,1681,1485,1824,515,576,457,757,3254,3197,3005,3332,1731,1678,1482,1821,delay,200ms,3,12,90,0.71,0.71
0,2021-11-27T08:09:00+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1817,1578,1071,1846,5923,5937,5519,6370,2223,1999,1527,2246,9049,8849,8357,9142,5818,5842,5428,6281,delay,200ms,3,128,183,0.16,0.16
0,2021-11-27T07:51:48+00:00,https://www.vk.com/,3g,310,327,310,360,1107,1110,1097,1125,5250,5363,5203,5635,4184,4327,4183,4614,6381,6383,6366,6401,5218,5329,5166,5603,delay,200ms,3,141,69,0.46,0.46
0,2021-11-27T07:33:34+00:00,https://www.whatsapp.com/,3g,560,560,560,560,432,440,404,483,1062,1090,1029,1179,854,871,817,941,2305,2332,2277,2413,1047,1072,1010,1160,delay,0ms,3,57,6,0.84,0.83
0,2021-11-27T07:28:59+00:00,https://www.canva.com/,3g,4267,4265,4262,4267,618,744,599,1014,4374,4043,2601,5154,1086,1196,1018,1485,4661,4805,4507,5247,4356,4026,2587,5134,delay,0ms,3,158,205,0.45,0.45
0,2021-11-27T07:13:59+00:00,https://www.facebook.com/,3g,264,264,264,264,373,367,348,380,1401,1463,1399,1589,796,811,770,868,2598,2625,2552,2725,1387,1447,1384,1569,delay,0ms,3,27,102,0.78,0.78
0,2021-11-27T07:17:50+00:00,https://www.instagram.com/,3g,323,323,323,323,274,279,267,295,1466,1544,1458,1707,486,481,451,506,2975,3054,2971,3215,1464,1541,1455,1703,delay,0ms,3,12,90,0.71,0.7067
0,2021-11-27T07:38:40+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1147,1142,1163,1128,1218,5463,5610,5366,6001,1601,1617,1562,1688,8327,8322,8246,8393,5378,5514,5259,5904,delay,0ms,3,128,183,0.18,0.18
0,2021-11-27T07:22:20+00:00,https://www.vk.com/,3g,222,251,222,310,1098,1102,1090,1118,5177,5241,5063,5483,4137,4131,4119,4138,5746,4125,667,5962,5148,5230,5062,5481,delay,0ms,3,141,57,0.46,0.46
0,2021-11-27T02:45:15+00:00,https://www.whatsapp.com/,3g,560,560,560,560,490,482,424,532,1181,1186,1133,1245,989,970,925,995,2466,2498,2382,2645,1163,1167,1114,1224,delay,1000ms,2,70,0,0.84,0.8367
0,2021-11-27T02:38:49+00:00,https://www.canva.com/,3g,4262,4264,4262,4267,608,634,604,690,5534,4774,3207,5581,1402,1387,1352,1407,5631,5494,5172,5678,5520,4757,3185,5566,delay,1000ms,2,362,0,0.42,0.42
0,2021-11-27T02:24:27+00:00,https://www.facebook.com/,3g,264,264,264,264,327,324,315,331,1399,1385,1340,1415,754,753,734,772,2557,2550,2521,2571,1386,1371,1325,1401,delay,1000ms,2,131,0,0.78,0.7667
0,2021-11-27T02:28:14+00:00,https://www.instagram.com/,3g,323,323,323,323,310,415,273,662,1544,1766,1515,2238,536,660,517,926,3240,3438,3045,4028,1541,1762,1512,2232,delay,1000ms,2,107,0,0.71,0.71
0,2021-11-27T02:49:17+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,2455,2099,1159,2684,7907,7321,6110,7946,3232,2710,1661,3237,10057,9591,8564,10151,7768,7181,5984,7792,delay,1000ms,2,319,0,0.16,0.1667
0,2021-11-27T02:32:20+00:00,https://www.vk.com/,3g,310,310,310,310,1099,1104,1098,1114,5609,5598,5571,5615,4521,4538,4507,4585,6289,6286,6263,6306,5572,5562,5534,5581,delay,1000ms,2,207,0,0.46,0.46
0,2021-11-27T02:13:31+00:00,https://www.whatsapp.com/,3g,560,560,560,560,462,471,440,512,1189,1176,1141,1199,939,946,909,991,2417,2415,2384,2444,1172,1160,1125,1182,delay,800ms,2,68,0,0.84,0.8367
0,2021-11-27T02:07:00+00:00,https://www.canva.com/,3g,4267,4265,4262,4267,555,584,549,648,4965,5000,4865,5169,1081,1091,1042,1149,5334,5313,4959,5646,4951,4985,4851,5154,delay,800ms,2,367,0,0.43,0.4233
0,2021-11-27T01:52:07+00:00,https://www.facebook.com/,3g,264,264,264,264,312,350,310,427,1626,1890,1454,2591,959,988,770,1235,2763,2999,2601,3632,1612,1870,1439,2559,delay,800ms,2,131,0,0.78,0.78
0,2021-11-27T01:56:14+00:00,https://www.instagram.com/,3g,323,323,323,323,281,278,271,282,1593,1652,1554,1810,512,541,495,617,3098,3161,3060,3326,1589,1648,1550,1806,delay,800ms,2,103,0,0.71,0.7067
0,2021-11-27T02:17:35+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1147,1842,1767,994,2465,7445,8028,7155,9485,2957,2875,2408,3260,10041,10349,9487,11518,7367,7777,7075,8888,delay,800ms,2,318,0,0.16,0.1567
0,2021-11-27T02:00:28+00:00,https://www.vk.com/,3g,310,327,310,360,1120,1109,1076,1130,5651,5603,5501,5657,4578,4566,4483,4638,6307,6277,6169,6356,5615,5567,5469,5616,delay,800ms,2,210,0,0.46,0.46
0,2021-11-27T01:37:14+00:00,https://www.whatsapp.com/,3g,560,560,560,560,480,479,476,482,1384,1986,1307,3267,1102,1581,1020,2620,4903,6351,2540,11609,1362,1951,1284,3207,delay,600ms,2,66,0,0.83,0.8267
0,2021-11-27T01:30:13+00:00,https://www.canva.com/,3g,4267,4265,4262,4267,617,635,580,707,5687,5820,5446,6326,1420,1393,1312,1446,6459,6353,5944,6655,5673,5804,5435,6303,delay,600ms,2,371,0,0.44,0.4367
0,2021-11-26T16:19:50+00:00,https://www.facebook.com/,3g,264,264,264,264,293,284,264,294,1341,1392,1321,1515,757,763,713,818,2502,2518,2435,2618,1326,1376,1307,1494,delay,600ms,2,131,0,0.79,0.7933
0,2021-11-26T16:24:02+00:00,https://www.instagram.com/,3g,323,323,323,323,633,533,315,651,1752,1708,1427,1944,867,751,504,882,3204,3158,2881,3388,1749,1705,1424,1942,delay,600ms,2,104,0,0.71,0.71
0,2021-11-27T01:43:45+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1129,1524,1110,2334,7575,13712,7395,26167,2142,3560,1779,6758,9791,16086,9710,28757,7416,13510,7175,25938,delay,600ms,2,317,0,0.18,0.17
0,2021-11-26T16:28:20+00:00,https://www.vk.com/,3g,310,310,310,310,1078,1099,1039,1180,5600,5626,5587,5692,4567,4566,4559,4572,6340,6311,6249,6343,5567,5595,5559,5659,delay,600ms,2,207,0,0.46,0.46
0,2021-11-26T16:06:49+00:00,https://www.whatsapp.com/,3g,560,560,560,560,486,496,451,552,1280,1282,1192,1374,992,1032,961,1142,2583,2751,2359,3310,1257,1262,1172,1357,delay,400ms,2,90,0,0.84,0.84
0,2021-11-26T15:55:07+00:00,https://www.canva.com/,3g,4267,4267,4267,4267,560,613,549,731,4955,4628,3304,5626,1104,1136,1059,1246,5855,6092,5060,7360,4941,4612,3286,5610,delay,400ms,2,366,0,0.44,0.4333
0,2021-11-26T15:38:09+00:00,https://www.facebook.com/,3g,264,264,264,264,295,291,283,296,1344,1355,1305,1417,734,734,729,738,2416,2448,2414,2515,1329,1341,1291,1403,delay,400ms,2,131,0,0.78,0.7833
0,2021-11-26T15:41:58+00:00,https://www.instagram.com/,3g,323,323,323,323,283,295,276,325,1555,1553,1489,1615,533,540,496,592,3169,3239,2999,3549,1553,1550,1486,1612,delay,400ms,2,106,0,0.71,0.71
0,2021-11-26T16:11:04+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1674,1500,1063,1764,6535,6507,5762,7225,2140,2030,1506,2444,9183,9726,8423,11573,6448,6417,5673,7131,delay,400ms,2,315,0,0.15,0.1533
0,2021-11-26T15:47:28+00:00,https://www.vk.com/,3g,310,316,278,360,1144,1119,1054,1160,5610,32033,5586,84904,4627,4607,4560,4633,6249,32560,5833,85598,5585,32008,5570,84869,delay,400ms,2,206,0,0.46,0.46
0,2021-11-26T15:27:22+00:00,https://www.whatsapp.com/,3g,560,560,560,560,436,441,421,466,1179,1189,1097,1290,916,947,914,1010,2374,2476,2297,2756,1160,1169,1078,1270,delay,200ms,2,69,0,0.83,0.8333
0,2021-11-26T15:20:52+00:00,https://www.canva.com/,3g,4267,4265,4262,4267,652,639,574,690,5658,5648,5156,6131,1157,1185,1150,1248,5764,8042,5252,13110,5641,5631,5137,6114,delay,200ms,2,365,0,0.42,0.4233
0,2021-11-26T15:04:08+00:00,https://www.facebook.com/,3g,264,264,264,264,322,304,257,334,1451,1885,1392,2812,817,969,797,1293,2697,3087,2613,3950,1436,1867,1379,2786,delay,200ms,2,130,0,0.78,0.78
0,2021-11-26T15:08:19+00:00,https://www.instagram.com/,3g,323,323,323,323,735,5047,281,14125,2646,6489,1411,15410,1297,5399,496,14403,4249,11274,2920,26654,2639,6484,1407,15406,delay,200ms,2,115,0,0.71,0.71
0,2021-11-26T15:31:26+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,2212,1891,1162,2299,6777,6398,5605,6812,2876,2573,1684,3160,9502,9194,8446,9635,6687,6306,5512,6720,delay,200ms,2,310,0,0.16,0.16
0,2021-11-26T15:13:05+00:00,https://www.vk.com/,3g,310,281,222,310,1092,1088,1073,1099,5540,5518,5418,5597,4541,4506,4397,4580,6092,6111,5792,6449,5538,5496,5384,5565,delay,200ms,2,203,0,0.46,0.46
0,2021-11-26T14:52:50+00:00,https://www.whatsapp.com/,3g,560,560,560,560,464,509,430,632,1198,1206,1093,1326,961,968,853,1089,2521,2510,2457,2552,1178,1187,1077,1305,delay,0ms,2,69,0,0.84,0.83
0,2021-11-26T14:45:55+00:00,https://www.canva.com/,3g,4267,4267,4267,4267,620,645,583,732,5256,4830,3608,5627,1432,1401,1199,1572,5619,5792,5354,6403,5239,4811,3582,5612,delay,0ms,2,367,0,0.43,0.4267
0,2021-11-26T14:32:13+00:00,https://www.facebook.com/,3g,264,264,264,264,328,328,320,335,1348,1338,1302,1364,738,742,731,758,2536,2537,2499,2575,1337,1325,1290,1348,delay,0ms,2,134,0,0.78,0.78
0,2021-11-26T14:36:12+00:00,https://www.instagram.com/,3g,323,323,323,323,278,281,277,287,1486,1539,1394,1737,506,515,502,538,3185,3157,3002,3283,1483,1535,1390,1732,delay,0ms,2,103,0,0.71,0.71
0,2021-11-26T14:57:05+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1200,1416,1128,1920,6944,6763,6094,7250,1759,2055,1641,2766,8593,9253,8503,10664,6854,6667,5986,7160,delay,0ms,2,314,0,0.16,0.1667
0,2021-11-26T14:40:34+00:00,https://www.vk.com/,3g,310,281,222,310,1101,1130,1089,1201,5564,5589,5310,5893,4557,4598,4357,4879,6250,6307,6124,6547,5533,5567,5307,5862,delay,0ms,2,202,0,0.46,0.46
0,2021-11-27T02:47:14+00:00,https://www.whatsapp.com/,3g,560,560,560,560,422,492,412,642,1136,1163,1060,1294,921,936,819,1068,2377,2415,2317,2552,1116,1145,1042,1276,delay,1000ms,3,62,5,0.83,0.8267
0,2021-11-27T02:42:04+00:00,https://www.canva.com/,3g,4267,4265,4262,4267,601,610,600,629,5424,4898,3063,6208,1126,1175,1114,1285,5942,5952,5585,6328,5407,4878,3035,6191,delay,1000ms,3,159,205,0.41,0.42
0,2021-11-27T02:26:19+00:00,https://www.facebook.com/,3g,264,264,264,264,323,330,312,355,1433,1416,1363,1451,774,774,713,835,2560,2542,2465,2602,1417,1400,1348,1436,delay,1000ms,3,31,102,0.78,0.78
0,2021-11-27T02:30:15+00:00,https://www.instagram.com/,3g,323,323,323,323,285,369,255,568,1718,1736,1612,1878,492,581,490,760,3251,3283,3141,3458,1714,1733,1609,1875,delay,1000ms,3,14,90,0.71,0.71
0,2021-11-27T02:52:48+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1132,1300,1039,1728,6254,6303,6004,6652,1744,1839,1575,2197,8489,8592,8408,8879,6162,6197,5873,6555,delay,1000ms,3,128,183,0.15,0.1567
0,2021-11-27T02:36:04+00:00,https://www.vk.com/,3g,310,310,310,310,1092,1112,1069,1175,5201,5452,5079,6076,4157,4405,4037,5021,5987,6412,5769,7479,5168,5412,5043,6025,delay,1000ms,3,141,69,0.46,0.46
0,2021-11-27T02:15:34+00:00,https://www.whatsapp.com/,3g,560,560,560,560,561,521,441,562,1223,1481,1131,2090,993,1231,886,1813,2463,2879,2363,3811,1207,1462,1113,2066,delay,800ms,3,62,6,0.83,0.83
0,2021-11-27T02:10:20+00:00,https://www.canva.com/,3g,4267,4265,4262,4267,607,817,580,1265,5159,6345,3711,10166,1232,1565,1144,2318,6143,7243,5312,10275,5143,6315,3667,10135,delay,800ms,3,156,208,0.43,0.4267
0,2021-11-27T01:54:10+00:00,https://www.facebook.com/,3g,264,264,264,264,316,316,314,318,1540,1549,1521,1585,831,832,812,852,2617,2641,2604,2701,1525,1531,1501,1567,delay,800ms,3,29,102,0.78,0.78
0,2021-11-27T01:58:19+00:00,https://www.instagram.com/,3g,323,323,323,323,291,398,272,630,1778,1864,1754,2061,557,652,535,864,3678,3557,3311,3682,1774,1861,1752,2058,delay,800ms,3,17,90,0.71,0.71
0,2021-11-27T02:21:07+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,2405,1971,1083,2424,6709,6615,6127,7008,3042,2573,1541,3136,10697,10131,8270,11425,6632,6517,6024,6894,delay,800ms,3,139,183,0.17,0.1733
0,2021-11-27T02:03:45+00:00,https://www.vk.com/,3g,310,316,278,360,1083,1113,1080,1177,5361,5496,5274,5854,4391,4416,4223,4634,6071,6209,5996,6561,5360,5469,5228,5819,delay,800ms,3,143,63,0.46,0.46
0,2021-11-27T01:40:15+00:00,https://www.whatsapp.com/,3g,560,560,560,560,441,467,408,552,2168,2241,2041,2513,1714,1733,1447,2037,3442,3590,3412,3916,2133,2209,2011,2483,delay,600ms,3,62,6,0.8,0.8033
0,2021-11-27T01:33:37+00:00,https://www.canva.com/,3g,4267,4265,4262,4267,572,565,551,573,5421,5956,5040,7406,1521,1480,1154,1764,5572,6376,5132,8423,5402,5938,5023,7389,delay,600ms,3,175,206,0.42,0.4167
0,2021-11-26T16:22:04+00:00,https://www.facebook.com/,3g,264,264,264,264,277,279,262,297,1327,1302,1240,1339,684,684,660,709,2500,2482,2441,2504,1313,1288,1227,1323,delay,600ms,3,29,102,0.78,0.78
0,2021-11-26T16:26:17+00:00,https://www.instagram.com/,3g,323,323,323,323,289,288,274,302,1590,1598,1535,1670,449,455,426,491,3096,3188,3013,3455,1587,1596,1533,1667,delay,600ms,3,14,90,0.71,0.71
0,2021-11-27T01:48:17+00:00,https://www.glassdoor.com/,3g,1146,1144,1140,1146,1804,1783,1074,2471,8256,8177,7595,8679,3090,2779,1790,3456,10275,9976,9022,10632,8170,8061,7493,8521,delay,600ms,3,127,179,0.17,0.17
0,2021-11-26T16:30:52+00:00,https://www.vk.com/,3g,310,281,222,310,1198,1274,1107,1516,6759,32603,5280,85770,4342,4773,4319,5659,7632,33384,5542,86977,6701,32556,5279,85688,delay,600ms,3,143,62,0.46,0.46
0,2021-11-26T16:09:00+00:00,https://www.whatsapp.com/,3g,560,560,560,560,429,449,417,502,1250,1221,1134,1280,1014,986,897,1047,2510,2563,2436,2742,1222,1199,1114,1261,delay,400ms,3,59,5,0.84,0.83
0,2021-11-26T15:58:20+00:00,https://www.canva.com/,3g,4267,4262,4251,4267,621,605,549,645,5031,5434,4806,6464,1174,1143,1039,1216,6613,7847,4904,12025,5018,5417,4794,6439,delay,400ms,3,158,206,0.44,0.4267
0,2021-11-26T15:40:02+00:00,https://www.facebook.com/,3g,264,264,264,264,284,283,272,292,1380,1407,1318,1524,752,782,696,897,2561,2581,2545,2638,1367,1394,1303,1512,delay,400ms,3,30,102,0.79,0.79
0,2021-11-26T15:44:01+00:00,https://www.instagram.com/,3g,323,323,323,323,294,401,287,623,1698,1772,1599,2019,516,616,481,852,3152,3214,3035,3454,1695,1769,1596,2016,delay,400ms,3,18,89,0.71,0.7033
0,2021-11-26T16:16:05+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1225,1229,1202,1261,6879,6948,6436,7530,1838,1870,1777,1996,9972,10058,8982,11220,6778,6841,6332,7412,delay,400ms,3,131,183,0.16,0.1667
0,2021-11-26T15:51:55+00:00,https://www.vk.com/,3g,310,283,228,310,1112,1153,1084,1262,5403,5566,4945,6350,4155,4179,4020,4362,6115,6122,5194,7058,5364,5542,4944,6319,delay,400ms,3,138,63,0.46,0.46
0,2021-11-26T15:29:18+00:00,https://www.whatsapp.com/,3g,560,560,560,560,502,524,450,619,1274,1228,1113,1298,1036,998,913,1045,2485,2601,2352,2965,1255,1209,1093,1278,delay,200ms,3,64,5,0.83,0.8267
0,2021-11-26T15:24:07+00:00,https://www.canva.com/,3g,4267,4267,4267,4267,618,609,585,624,5850,5744,4908,6474,1430,1372,1075,1611,6063,5942,5008,6754,5834,5722,4892,6439,delay,200ms,3,154,204,0.39,0.4
0,2021-11-26T15:06:13+00:00,https://www.facebook.com/,3g,264,264,264,264,347,350,327,377,1579,1679,1454,2003,900,912,752,1085,2945,2969,2812,3151,1563,1661,1439,1982,delay,200ms,3,31,102,0.78,0.78
0,2021-11-26T15:10:55+00:00,https://www.instagram.com/,3g,323,323,323,323,290,399,279,628,1829,1904,1805,2078,531,634,508,862,3355,3419,3298,3603,1825,1900,1800,2075,delay,200ms,3,16,90,0.71,0.71
0,2021-11-26T15:34:56+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1149,1155,1125,1191,5787,5354,4185,6089,1704,1706,1573,1840,8641,8585,8333,8780,5699,5266,4106,5994,delay,200ms,3,129,183,0.18,0.17
0,2021-11-26T15:16:56+00:00,https://www.vk.com/,3g,310,310,310,310,1153,1153,1093,1212,5346,5321,5202,5415,4268,4277,4167,4396,6083,6063,5906,6200,5308,5280,5155,5377,delay,200ms,3,138,69,0.46,0.46
0,2021-11-26T14:54:53+00:00,https://www.whatsapp.com/,3g,560,560,560,560,565,545,485,585,1240,1252,1205,1312,1018,1039,1006,1094,2489,2489,2433,2544,1217,1233,1186,1295,delay,0ms,3,60,5,0.84,0.8333
0,2021-11-26T14:49:30+00:00,https://www.canva.com/,3g,4267,4265,4262,4267,611,597,556,625,5472,5463,5443,5474,1190,1207,1172,1258,6686,8204,5579,12348,5453,5446,5428,5456,delay,0ms,3,160,205,0.41,0.4133
0,2021-11-26T14:34:17+00:00,https://www.facebook.com/,3g,264,264,264,264,339,341,331,352,1502,1481,1415,1526,810,800,776,814,2638,2564,2384,2671,1485,1466,1403,1511,delay,0ms,3,33,102,0.78,0.78
0,2021-11-26T15:00:32+00:00,https://www.glassdoor.com/,3g,1146,1146,1146,1146,1326,1363,1302,1462,6497,6543,6309,6823,1907,1920,1856,1996,8885,8919,8878,8994,6375,6447,6231,6735,delay,0ms,3,128,182,0.18,0.18
0,2021-11-26T14:43:11+00:00,https://www.vk.com/,3g,310,327,310,360,1193,1232,1087,1417,5534,5690,5416,6121,4447,4571,4195,5071,6272,6425,6107,6896,5483,5646,5378,6078,delay,0ms,3,143,69,0.46,0.46
